fighter_id,fighter_name,height,weight,reach,stance,dob,wins,losses,draws
1264,Zane Frazier,77,250,0,Orthodox,"Jan 01, 1900",4,11,0
1265,Gary Frazier,72,245,0,Orthodox,"Mar 31, 1988",3,3,0
1266,Justin Frazier,72,265,75,Southpaw,"Jun 15, 1989",10,3,0
1267,Ian Freeman,71,225,0,Orthodox,"Nov 10, 1966",20,7,1
1268,Jason Freeman,74,225,0,N/A,"Sep 02, 1976",6,4,0
1269,Kennedy Freeman,0,125,0,N/A,"Nov 26, 1996",6,0,0
1270,Denzel Freeman,73,265,77,Southpaw,"Nov 10, 1991",7,2,0
1271,Willamy Freire,68,155,0,Orthodox,"Jul 28, 1987",26,6,0
1272,Patricio Freire,66,145,67,Orthodox,"Jul 07, 1987",37,8,0
1273,Patricky Freire,67,155,71,N/A,"Jun 01, 1986",17,8,0
1274,Jeremy  Freitag,73,205,0,N/A,"Jan 01, 1900",6,10,0
1275,Rafael Freitas,0,205,0,Orthodox,"Jan 01, 1900",3,6,0
1276,Donavon Frelow,67,135,0,Orthodox,"Jan 20, 1985",6,3,0
1277,Josh Fremd,76,185,76,Orthodox,"Jan 15, 1994",11,6,0
1278,Clay French,67,161,0,Southpaw,"Oct 07, 1980",19,7,0
1279,Mike French,70,145,0,N/A,"May 29, 1975",9,10,0
1280,Matt Frevola,69,155,71,Orthodox,"Jun 11, 1990",11,6,1
1281,Jinh Yu Frey,63,115,65,Southpaw,"May 20, 1985",11,10,0
1282,Artem Frolov,70,185,0,N/A,"Sep 07, 1991",11,0,0
1283,Sarah Frota,66,125,69,Southpaw,"Apr 14, 1987",9,2,0
1284,Daniel Frunza,73,170,73,Orthodox,"Apr 13, 1994",9,4,0
1285,Don Frye,73,219,0,Orthodox,"Nov 23, 1965",20,9,1
1286,Allen Frye Jr.,77,265,80,Orthodox,"Apr 15, 1998",6,1,0
1287,Tony Fryklund,72,185,0,Orthodox,"Mar 26, 1971",14,9,1
1288,Adam Fugitt,73,170,77,Southpaw,"Jan 12, 1989",10,6,0
1289,Jesse Fujarczyk,76,225,0,Southpaw,"Jan 28, 1983",2,2,0
1290,Katsuhisa Fujii,72,205,0,Orthodox,"Aug 15, 1972",9,18,1
1291,Megumi Fujii,63,113,0,N/A,"Apr 26, 1974",26,3,0
1292,Kazuyuki Fujita,72,235,0,Orthodox,"Oct 16, 1970",15,12,0
1293,Keisuke Fujiwara,66,139,0,Switch,"Sep 17, 1982",17,12,5
1294,Riki Fukuda,72,185,73,Southpaw,"Jan 06, 1981",24,9,0
1295,Masio Fullen,70,145,70,Orthodox,"Oct 06, 1986",11,7,0
1296,Travis Fulton,72,240,0,Orthodox,"May 29, 1977",253,53,10
1297,Sam Fulton,0,0,0,N/A,"Jan 01, 1900",0,2,0
1298,Masakatsu Funaki,72,185,0,Southpaw,"Mar 13, 1969",39,13,2
1299,Ricardo Funch,70,170,74,Southpaw,"Aug 14, 1980",9,6,0
1300,Katsuaki Furuki,72,168,0,N/A,"Nov 10, 1980",1,1,0
1301,James Gabert,0,178,0,N/A,"Jan 01, 1900",6,4,0
1302,Gustavo Gabriel,66,125,0,Orthodox,"Apr 01, 1994",13,1,0
1303,Claudia Gadelha,64,115,63,Orthodox,"Dec 07, 1988",18,5,0
1304,Alavutdin Gadjiev,74,185,0,Orthodox,"Jun 23, 1982",18,13,1
1305,Magomed Gadzhiyasulov,74,205,75,Orthodox,"Nov 04, 1993",9,1,0
1306,Justin Gaethje,71,155,70,Orthodox,"Nov 14, 1988",27,5,0
1307,Sheila Gaff,65,135,0,Orthodox,"Dec 29, 1989",9,7,0
1308,Muin Gafurov,67,135,68,Orthodox,"May 17, 1996",20,7,0
1309,Mitch Gagnon,65,135,65,Southpaw,"Oct 10, 1984",12,5,0
1310,Brandon Gaines,75,185,0,N/A,"Feb 24, 1982",5,21,0
1311,Travis Galbraith,72,170,0,Orthodox,"May 18, 1981",18,7,0
1312,Dave Galera,71,135,0,Orthodox,"Jan 12, 1978",5,1,0
1313,Zelg Galesic,74,185,0,Orthodox,"Feb 16, 1979",11,9,0
1314,Mickey Gall,74,170,74,Switch,"Jan 22, 1992",7,7,0
1315,Daniel Gallemore,77,265,0,N/A,"Jan 01, 1900",7,3,0
1316,Tom Gallicchio,70,170,0,Southpaw,"Sep 23, 1986",19,10,0
1317,Turrell Galloway,63,145,0,N/A,"Aug 11, 1976",8,6,0
1318,Eric Galvan,0,155,0,N/A,"Jan 01, 1900",0,0,0
1319,Andre Galvao,67,168,0,Orthodox,"Sep 29, 1982",5,2,0
1320,Marcos Galvao,67,135,0,Orthodox,"Jun 23, 1981",18,8,1
1321,Lucas Gamaza,0,170,0,N/A,"Jan 01, 1900",8,4,0
1322,Joey Gambino,67,145,0,Orthodox,"Oct 26, 1988",9,2,0
1323,Manvel Gamburyan,65,135,67,Orthodox,"May 08, 1981",15,10,0
1324,Mateusz Gamrot,70,155,70,Southpaw,"Dec 11, 1990",25,4,0
1325,Shamil Gamzatov,74,205,76,Orthodox,"Aug 09, 1990",14,1,0
1326,Ryan Gandra,73,185,74,Orthodox,"May 08, 1995",8,1,0
1327,Ariel Gandulla,71,205,0,Orthodox,"May 07, 1968",7,9,0
1328,Ciryl Gane,76,247,81,Orthodox,"Apr 12, 1990",13,2,0
1329,Sean Gannon,75,265,0,Southpaw,"Jan 01, 1900",2,1,0
1330,Tommy Gantt,71,155,76,Orthodox,"Jan 09, 1993",11,0,0
1331,Junye Gao,0,125,0,N/A,"Jan 01, 1900",19,12,0
1332,Eduardo Garagorri,69,145,70,Orthodox,"May 28, 1989",13,2,0
1333,Cody Garbrandt,68,135,65,Orthodox,"Jul 07, 1991",14,7,0
1334,Leonard Garcia,70,145,68,Orthodox,"Jul 14, 1979",18,13,1
1335,Edgar Garcia,70,170,71,Orthodox,"Feb 22, 1984",14,5,0
1336,Alejandro Garcia,67,145,0,N/A,"Oct 20, 1980",14,10,0
1337,Alex Garcia,69,170,72,Orthodox,"Jul 14, 1987",15,6,0
1338,Nick Garcia,64,125,0,N/A,"Jan 01, 1900",8,3,0
1339,Steve Garcia,72,145,75,Southpaw,"May 22, 1992",19,5,0
1340,Elias Garcia,65,125,67,Southpaw,"Sep 13, 1992",6,2,0
1341,Rafa Garcia,67,155,70,Orthodox,"Aug 05, 1994",18,4,0
1342,Fernie Garcia,67,135,67,Orthodox,"Apr 12, 1992",10,5,0
1343,Rulon Gardner,75,265,0,Orthodox,"Aug 16, 1971",1,0,0
1344,David Gardner,71,155,0,Orthodox,"May 17, 1977",18,21,0
1345,Pablo Garza,73,145,73,Orthodox,"Sep 16, 1983",12,4,0
1346,Azamat Gashimov,66,125,0,Orthodox,"Apr 07, 1990",8,3,0
1347,Brian Gassaway,73,170,0,Orthodox,"Aug 07, 1972",29,20,2
1348,Kelvin Gastelum,69,185,71,Southpaw,"Oct 24, 1991",21,10,0
1349,Willie Gates,68,125,72,Orthodox,"Jan 21, 1987",12,7,0
1350,Melissa Gatto,65,125,69,Orthodox,"May 02, 1996",9,2,2
1351,Sean Gauci,65,125,64,Switch,"Oct 07, 1996",10,1,0
1352,Louis Gaudinot,63,125,63,Orthodox,"Aug 28, 1984",8,4,0
1353,Ateba Gautier,76,185,81,Switch,"Apr 10, 2002",10,1,0
1354,Manuel Gaxhja,68,155,0,Switch,"Jul 23, 1997",7,0,0
1355,Shamil Gaziev,76,265,78,Orthodox,"Feb 10, 1990",14,2,0
1356,Charlene Gellner,62,125,0,N/A,"Jan 01, 1900",0,4,0
1357,Chad George,66,135,68,Southpaw,"Apr 30, 1982",16,8,0
1358,Paul Georgieff,74,170,0,Orthodox,"Sep 22, 1982",6,2,0
1359,Brian Geraghty,67,155,0,Orthodox,"Nov 04, 1980",26,18,1
1360,Derek Getzel,72,155,0,N/A,"Jan 01, 1900",8,5,0
1361,Karine Gevorgyan,64,125,63,N/A,"Mar 09, 1989",3,3,0
1362,Yanis Ghemmouri,69,135,69,Orthodox,"Jan 24, 1995",12,3,0
1363,Darrel Gholar,68,194,0,Orthodox,"Nov 07, 1962",5,6,0
1364,Tiki Ghosn,70,170,0,Orthodox,"Feb 09, 1977",10,7,1
1365,Christos Giagos,70,155,71,Orthodox,"Jan 23, 1990",20,12,0
1366,Joe Giannetti,72,155,74,Southpaw,"Jul 05, 1995",6,1,0
1367,Nick Gibbons,70,155,0,N/A,"Jan 01, 1900",2,1,0
1368,James Giboo,71,170,0,Orthodox,"Jan 06, 1978",13,5,0
1369,Lance Gibson,69,185,0,Orthodox,"Nov 20, 1970",4,5,0
1370,Lee Gibson,67,155,0,N/A,"Jun 20, 1976",12,4,0
1371,Cody Gibson,70,135,71,Orthodox,"Sep 11, 1987",22,12,0
1372,Chase Gibson,70,155,72,Orthodox,"Feb 07, 1990",9,5,0
1373,Lance Gibson Jr.,69,155,72,N/A,"Feb 02, 1995",9,2,0
1374,Kenny Giddens,71,155,0,N/A,"Jan 24, 1985",12,7,0
1375,Thomas Gifford,73,155,75,Orthodox,"Jul 26, 1992",14,9,0
1376,Joseph Gigliotti,71,185,0,Orthodox,"Aug 13, 1993",7,2,0
1377,Joey Gilbert,71,155,0,Orthodox,"Jun 05, 1976",2,3,0
1378,Trevin Giles,72,170,74,Orthodox,"Aug 06, 1992",16,7,0
1379,Kultar Gill,72,154,0,Orthodox,"Mar 24, 1979",12,8,0
1380,Jesse Gillespie,0,185,0,N/A,"Jan 01, 1900",3,2,0
1381,Gregor Gillespie,67,155,71,Orthodox,"Nov 13, 1986",14,1,0
1382,Jason Gilliam,72,170,0,Orthodox,"Oct 31, 1972",14,9,0
1383,Micheal Gillmore,71,170,72,Orthodox,"Mar 28, 1987",6,5,0
1384,Krishaun Gilmore,0,0,0,N/A,"Jan 01, 1900",0,1,0
1385,Alex Gilpin,67,145,0,Orthodox,"Mar 26, 1992",11,1,0
1386,Bob Gilstrap,75,200,0,Orthodox,"Jan 01, 1900",5,7,0
1387,Max Gimenis,74,256,75,Orthodox,"Apr 14, 1993",6,2,0
1388,Eperaim Ginting,64,135,64,Orthodox,"Nov 30, 1995",6,1,0
1389,Demetrius Gioulacos,71,185,0,N/A,"Jan 01, 1900",0,1,0
1390,Billy Giovanella,68,125,0,N/A,"Aug 20, 1985",9,5,0
1391,He-Man Gipson,0,0,0,N/A,"Jan 01, 1900",1,2,0
1392,Israel Giron,68,155,0,N/A,"Jan 16, 1974",19,5,0
1393,Brandon Girtz,67,155,0,N/A,"Mar 06, 1985",14,7,0
1394,Jason Glaza,72,230,0,N/A,"Jan 01, 1900",3,2,0
1395,Mike Glenn,0,205,0,N/A,"Oct 09, 1977",5,6,0
1396,Ricky Glenn,72,170,70,Southpaw,"Apr 12, 1989",22,9,2
1397,Ivan Gnizditskiy,0,205,0,N/A,"May 10, 1996",5,0,0
1398,Mark Godbeer,76,240,77,Orthodox,"Nov 22, 1983",13,4,0
1399,Clint Godfrey,66,135,0,Southpaw,"Oct 21, 1982",13,3,0
1400,Loopy Godinez,62,115,61,Orthodox,"Sep 06, 1993",14,5,0
1401,Jason Godsey,74,230,0,Orthodox,"Jan 01, 1964",16,16,0
1402,Allan Goes,72,205,0,Orthodox,"Apr 20, 1971",10,5,2
1403,Billy Ray Goff,70,170,72,Switch,"Jun 18, 1998",9,4,0
1404,Amiran Gogoladze,73,170,74,Switch,"Dec 09, 1997",14,3,0
1405,Jonny Goh,71,155,0,N/A,"Jan 01, 1900",3,4,0
1406,Hannah Goldy,64,115,61,Orthodox,"May 18, 1992",6,4,0
1407,Marcelo Golm,75,249,75,Orthodox,"Sep 15, 1992",6,3,0
1408,Denise Gomes,62,115,63,Orthodox,"Dec 30, 1999",12,3,0
1409,Sergio Gomez,66,155,0,Orthodox,"Apr 29, 1982",10,3,0
1410,Frank Gomez,70,135,67,Orthodox,"Mar 31, 1986",10,6,0
1411,Alan Gomez,0,155,0,N/A,"Jan 01, 1900",2,0,0
1412,David Gomez,0,155,0,N/A,"Aug 08, 1983",1,2,0
1413,Ulysses Gomez,66,125,0,Orthodox,"May 25, 1983",9,5,0
1414,Joey Gomez,70,135,73,Orthodox,"Jul 21, 1986",6,2,0
1415,Luis Gomez,67,145,68,Orthodox,"Jan 28, 1995",4,1,0
1416,Joey Gomez,70,155,71,Orthodox,"Aug 29, 1989",7,1,0
1417,Edson Gomez,68,170,69,Switch,"Feb 23, 1991",6,2,0
1418,Silvana Gomez Juarez,63,115,65,Orthodox,"Dec 06, 1984",11,5,0
1419,Takanori Gomi,67,155,70,Southpaw,"Sep 22, 1978",35,14,0
1420,William Gomis,72,145,73,Southpaw,"Jun 13, 1997",15,3,0
1421,Akihiro Gono,67,170,68,Switch,"Oct 07, 1974",35,21,8
1422,Gabriel Gonzaga,74,242,76,Orthodox,"May 18, 1979",17,11,0
1423,Justin Gonzales,69,145,72,Orthodox,"Apr 28, 1991",6,0,0
1424,Fernando Gonzalez,69,170,68,Southpaw,"Sep 15, 1983",26,14,0
1425,Nick Gonzalez,66,155,0,Orthodox,"Mar 03, 1981",17,12,0
1426,Fabian Gonzalez,70,135,0,N/A,"Jan 01, 1900",2,1,0
1427,Lewis Gonzalez,70,170,0,Orthodox,"Sep 19, 1987",11,3,0
1428,Jason Gonzalez,74,155,74,Southpaw,"Feb 28, 1990",11,5,0
1429,Pearl Gonzalez,64,115,0,Orthodox,"Aug 12, 1986",6,3,0
1430,Jorge Gonzalez,74,205,76,Orthodox,"Feb 29, 1984",16,4,0
1431,Mikey Gonzalez,71,155,74,Orthodox,"Aug 13, 1985",7,2,0
1432,Erick Gonzalez,71,155,75,Orthodox,"Jan 20, 1992",14,8,0
1433,Jennifer Gonzalez,62,125,0,N/A,"Mar 22, 1986",13,5,0
1434,Kier Gooch,0,155,0,N/A,"Apr 21, 1986",2,7,0
1435,Lyman Good,72,170,74,Orthodox,"May 26, 1985",21,6,0
1436,Jared Gooden,72,170,77,Orthodox,"Dec 05, 1993",23,10,0
1437,Gary Goodridge,75,249,0,Orthodox,"Jan 17, 1966",23,22,1
1438,Jordan Goodwin,0,155,0,N/A,"Jan 01, 1900",0,0,0
1439,Gerard Gordeau,77,216,0,Orthodox,"Mar 30, 1959",2,2,0
1440,Eddie Gordon,72,185,76,Orthodox,"Jul 22, 1983",8,4,0
1441,Jared Gordon,69,155,68,Orthodox,"Sep 06, 1988",21,8,0
1442,Tebaris Gordon,73,265,0,Orthodox,"Jul 19, 1988",3,1,0
1443,Malcolm Gordon,67,125,71,Switch,"May 19, 1990",14,8,0
1444,Tresean Gore,72,185,75,Switch,"Jun 21, 1994",6,4,0
1445,Alex Gorgees,74,155,74,Switch,"Aug 11, 1995",6,1,0
1446,Themba Gorimbo,73,170,77,Orthodox,"Jan 23, 1991",14,6,0
1447,Tim Gorman,65,135,0,Southpaw,"Apr 29, 1983",9,4,0
1448,Chase Gormley,75,265,0,Orthodox,"Aug 11, 1983",14,6,0
1449,Jonathan Goulet,72,170,73,Orthodox,"Jul 13, 1979",23,12,0
1450,Thibault Gouti,70,155,72,Orthodox,"Feb 27, 1987",12,5,0
1451,Wilson Gouveia,73,185,76,Orthodox,"Oct 03, 1978",14,8,0
1452,Todd Gouwenberg,73,205,0,Orthodox,"Sep 25, 1974",9,5,0
1453,Hugo Govea,0,0,0,N/A,"Jan 01, 1900",0,1,0
1454,Justin Governale,0,145,0,N/A,"Jan 01, 1900",5,5,0
1455,Damian Grabowski,73,241,75,Orthodox,"May 12, 1980",20,5,0
1456,Patryk Grabowski,0,205,0,N/A,"Nov 12, 1995",5,1,0
1457,Royce Gracie,73,175,0,Southpaw,"Dec 12, 1966",15,2,3
1458,Crosley Gracie,69,190,0,Orthodox,"Jul 18, 1979",2,2,0
1459,Daniel Gracie,74,225,0,Orthodox,"Jun 28, 1972",5,4,1
1460,Ralph Gracie,69,183,0,Orthodox,"May 25, 1971",6,1,0
1461,Renzo Gracie,70,185,0,Orthodox,"Mar 11, 1967",13,7,1
1462,Rickson Gracie,70,185,0,Switch,"Nov 20, 1958",11,0,0
1463,Rodrigo Gracie,72,183,0,Orthodox,"Apr 11, 1975",6,2,1
1464,Royler Gracie,68,150,0,Southpaw,"Dec 06, 1965",5,5,1
1465,Ryan Gracie,69,200,0,Orthodox,"Aug 14, 1974",5,2,0
1466,Ralek Gracie,74,210,0,Orthodox,"Oct 04, 1985",3,1,0
1467,Rolles Gracie,76,242,0,Orthodox,"Jul 14, 1978",8,4,0
1468,Cesar Gracie,70,181,0,Orthodox,"Jan 01, 1900",0,1,0
1469,Roger Gracie,76,185,79,Orthodox,"Sep 26, 1981",8,2,0
1470,Igor Gracie,71,170,0,N/A,"Feb 04, 1980",5,4,0
1471,Neiman Gracie,72,170,0,N/A,"Jan 01, 1900",6,0,0
1472,Kron Gracie,69,145,70,Southpaw,"Jul 11, 1988",5,3,0
1473,Bogdan Grad,68,145,70,Orthodox,"Sep 28, 1995",15,4,0
1474,Steven Graham,73,290,0,Orthodox,"Jan 01, 1900",2,1,0
1475,Scott Graham,76,185,0,Orthodox,"Jan 01, 1900",3,1,0
1476,Miranda Granger,67,115,68,Orthodox,"Apr 13, 1992",7,3,0
1477,TJ Grant,70,155,72,Orthodox,"Feb 26, 1984",21,5,0
1478,Davey Grant,68,135,69,Orthodox,"Dec 18, 1985",17,8,0
1479,Dwight Grant,73,185,76,Switch,"Sep 14, 1984",11,6,0
1480,Alexa Grasso,65,125,66,Orthodox,"Aug 09, 1993",16,5,1
1481,Tony Gravely,65,135,69,Orthodox,"Sep 28, 1991",23,9,0
1482,Michael Graves,70,170,71,Orthodox,"Jan 08, 1991",6,0,1
1483,Shelton Graves,74,255,76,Southpaw,"Oct 23, 1985",7,3,0
1484,James Gray,69,135,0,Orthodox,"Oct 25, 1987",4,1,0
1485,Kevin Gray,64,125,67,Orthodox,"May 03, 1985",9,4,0
1486,Sam Greco,74,205,0,Orthodox,"May 03, 1967",3,1,1
1487,King Green,70,155,71,Orthodox,"Sep 09, 1986",33,17,1
1488,Desmond Green,70,155,73,Southpaw,"Oct 11, 1989",23,8,0
1489,Gabe Green,70,155,73,Switch,"May 02, 1993",12,5,0
1490,Maurice Greene,79,258,80,Orthodox,"Jul 05, 1986",9,7,0
1491,Matt Grice,68,145,70,Orthodox,"Jul 29, 1981",15,5,0
1492,Forrest Griffin,75,205,77,Orthodox,"Mar 16, 1979",19,7,0
1493,Tyson Griffin,66,145,68,Orthodox,"Apr 20, 1984",16,8,0
1494,Max Griffin,71,170,76,Orthodox,"Nov 29, 1985",20,12,0
1495,Jordan Griffin,70,145,73,Southpaw,"Feb 28, 1990",18,9,0
1496,Chad Griggs,73,205,73,Orthodox,"May 15, 1978",11,3,0
1497,Charalampos Grigoriou,67,135,67,Orthodox,"Mar 31, 1992",8,5,0
1498,Chuck Grigsby,78,205,0,Orthodox,"Aug 15, 1972",23,10,0
1499,Rodrigo Gripp de Sousa,71,205,0,Orthodox,"Jan 01, 1900",7,9,0
1500,Maxim Grishin,75,205,78,Orthodox,"May 02, 1984",32,10,2
1501,Josh Grispi,71,145,74,Orthodox,"Oct 14, 1988",14,5,0
1502,Garrett Gross,69,155,0,Orthodox,"Aug 08, 1988",11,7,0
1503,Kendall Grove,78,185,79,Orthodox,"Nov 12, 1982",23,17,0
1504,Neil Grove,78,265,0,Orthodox,"Jan 18, 1971",12,8,1
1505,Chris Gruetzemacher,68,155,68,Orthodox,"Jun 16, 1986",15,5,0
1506,Vik Grujic,71,170,73,Orthodox,"Feb 06, 1977",6,6,0
1507,Mike Grundy,67,145,72,Orthodox,"Jan 03, 1987",12,4,0
1508,Wang Guan,69,145,71,Orthodox,"Mar 14, 1986",20,1,1
1509,Anthony Guarascio,74,233,72,Orthodox,"Feb 26, 1994",3,1,0
1510,Nandor Guelmino,75,230,0,N/A,"Dec 20, 1975",11,5,1
1511,Fabricio Guerreiro,70,145,0,N/A,"Jul 24, 1990",21,5,0
1512,Rainn Guerrero,66,125,65,Orthodox,"May 13, 1992",5,2,0
1513,Shannon Gugerty,70,155,71,Orthodox,"Dec 30, 1981",15,7,0
1514,Clay Guida,67,155,70,Orthodox,"Dec 08, 1981",38,22,0
1515,Jason Guida,70,214,0,N/A,"Aug 04, 1977",19,28,0
1516,Melvin Guillard,69,155,71,Orthodox,"Mar 30, 1983",32,18,2
1517,Chris Guillen,72,240,0,Orthodox,"Dec 09, 1972",13,16,0
1518,Marcelo Guimaraes,72,185,73,Orthodox,"Jun 25, 1983",9,2,1
1519,Leonardo Guimaraes,72,185,0,Orthodox,"Apr 15, 1982",11,5,0
1520,Brad Gumm,71,170,0,Orthodox,"Jan 01, 1900",10,6,1
1521,John Gunderson,69,155,69,Orthodox,"Jan 05, 1979",35,16,2
1522,John Gunther,69,155,72,Orthodox,"Nov 24, 1985",5,1,0
1523,Jorge Gurgel,67,155,69,Orthodox,"Jan 25, 1977",14,10,0
1524,Fabio Gurgel,72,205,0,Orthodox,"Jan 18, 1970",3,2,0
1525,Luis Gurule,65,125,64,Orthodox,"Nov 16, 1993",10,3,0
1526,Bogdan Guskov,75,205,76,Orthodox,"Sep 12, 1992",18,3,1
1527,Gugun Gusman,67,135,68,Orthodox,"Mar 03, 1990",8,4,0
1528,Andre Gusmao,72,205,0,Orthodox,"May 19, 1977",6,3,0
1529,Alexander Gustafsson,77,205,79,Orthodox,"Jan 15, 1987",18,8,0
1530,Andreas Gustafsson,73,170,73,Orthodox,"Feb 20, 1991",12,3,0
1531,Justin Guthrie,73,170,0,N/A,"Jan 19, 1981",18,9,0
1532,Horacio Gutierrez,70,145,0,N/A,"Sep 15, 1990",4,3,0
1533,Chris Gutierrez,69,135,67,Orthodox,"Apr 22, 1991",22,7,2
1534,Mando Gutierrez,66,135,70,Southpaw,"Feb 24, 1997",7,2,0
1535,Mike Guymon,72,170,74,Orthodox,"Sep 17, 1974",15,6,1
1536,Chelsea Hackett,64,125,66,Switch,"Aug 16, 1998",3,1,1
1537,Keith Hackney,71,200,0,Sideways,"Apr 15, 1958",2,2,0
1538,Cody Haddon,67,135,69,Orthodox,"Sep 08, 1998",8,1,0
1539,Jake Hadley,67,135,70,Southpaw,"Aug 03, 1996",11,4,0
1540,Steve Hadsel,68,170,0,N/A,"Jan 01, 1900",3,0,0
1541,Damir Hadzovic,69,155,70,Orthodox,"Aug 08, 1986",14,8,0
1542,Bassil Hafez,71,170,72,Orthodox,"Jan 31, 1992",9,4,1
1543,Tim Hague,76,260,76,Orthodox,"May 09, 1983",21,13,0
1544,Theo Haig,74,185,77,Orthodox,"Aug 23, 1996",6,1,0
1545,Yazan Hajeh,69,145,0,Orthodox,"Sep 04, 1992",6,1,0
1546,Stoney Hale,72,0,0,N/A,"Oct 18, 1979",5,3,0
1547,Kevin Haley,74,205,0,N/A,"Jan 01, 1900",6,4,0
1548,Mark Hall,72,190,0,Orthodox,"Jan 26, 1961",5,6,0
1549,Uriah Hall,72,185,79,Orthodox,"Jul 31, 1984",18,11,0
1550,Ryan Hall,70,145,70,Southpaw,"Feb 22, 1985",9,2,0
1551,Dennis Hallman,69,155,72,Orthodox,"Dec 02, 1975",53,20,2
1552,Piotr Hallmann,69,155,71,Orthodox,"Aug 25, 1987",18,6,0
1553,Tony Halme,75,300,0,Orthodox,"Jan 06, 1963",0,4,0
1554,Brandon Halsey,72,185,0,N/A,"Sep 16, 1986",9,3,0
1555,John Halverson,69,155,0,Southpaw,"Sep 08, 1972",16,8,0
1556,Seo Hee Ham,62,115,62,Southpaw,"Mar 08, 1987",17,8,0
1557,Frank Hamaker,0,0,0,N/A,"Jan 01, 1900",1,0,0
1558,Kazuhiro Hamanaka,72,185,0,Southpaw,"Oct 24, 1978",5,7,1
1559,Rami Hamed,73,170,71,Orthodox,"Apr 25, 1991",13,3,0
1560,Matt Hamill,73,205,76,Orthodox,"Oct 05, 1976",12,8,0
1561,Jeremy Hamilton,0,185,0,N/A,"Nov 14, 1984",9,2,0
1562,Anthony Hamilton,77,260,76,Orthodox,"Apr 14, 1980",15,9,0
1563,CJ Hamilton,67,125,68,Switch,"Oct 07, 1986",11,4,0
1564,Jared Hamman,75,185,75,Orthodox,"Mar 07, 1982",14,6,0
1565,James Hammortree,75,185,0,Orthodox,"Nov 29, 1983",6,3,0
1566,Dean Hancock,0,155,0,N/A,"Jan 01, 1900",2,1,0
1567,Chad Hanekom,76,185,74,Orthodox,"Apr 20, 1990",9,3,0
1568,Joachim Hansen,67,150,0,Southpaw,"May 26, 1979",23,14,1
1569,Kay Hansen,62,115,63,Orthodox,"Aug 14, 1999",7,6,0
1570,Nasrat Haqparast,70,155,72,Southpaw,"Aug 22, 1995",18,6,0
1571,Shin Haraguchi,65,145,68,Switch,"Nov 27, 1998",8,2,0
1572,Janay Harding,0,135,0,N/A,"Jan 01, 1900",2,3,0
1573,Antoni Hardonk,76,245,78,Orthodox,"Feb 05, 1976",8,6,0
1574,George Hardwick,70,155,72,Orthodox,"Dec 06, 1996",12,2,0
1575,Harry Hardwick,68,145,71,Switch,"Sep 29, 1994",13,4,1
1576,Dan Hardy,72,170,74,Orthodox,"May 17, 1982",25,10,0
1577,Veronica Hardy,64,125,64,Southpaw,"Oct 30, 1995",10,5,1
1578,Greg Hardy,77,265,80,Orthodox,"Jul 28, 1988",7,5,0
1579,Tobias Harila,0,0,0,N/A,"Jan 13, 1994",12,3,0
1580,Baru Harn,0,265,0,N/A,"Oct 24, 1977",1,2,0
1581,Scott Harper,72,185,0,Orthodox,"Apr 14, 1972",12,7,0
1582,Josiah Harrell,67,170,68,Southpaw,"Nov 13, 1998",11,1,0
1583,Gerry Harris,80,270,0,Orthodox,"Jan 01, 1900",1,4,0
1584,Gerald Harris,71,185,77,Southpaw,"Nov 19, 1979",23,5,0
1585,Phil Harris,64,125,65,Orthodox,"Sep 04, 1983",22,12,0
1586,Walt Harris,77,250,77,Southpaw,"Jun 10, 1983",13,10,0
1587,Dhafir Harris,0,257,0,N/A,"Aug 04, 1977",2,0,0
1588,Trevor Harris,66,145,0,N/A,"Jan 01, 1900",2,2,0
1589,Carlston Harris,72,170,76,Orthodox,"Jul 09, 1987",19,7,0
1590,Kayla Harrison,68,135,66,Southpaw,"Jul 02, 1990",19,1,0
1591,Collin Hart,73,185,0,Orthodox,"Oct 12, 1989",6,3,1
1592,Joey Hart,75,170,79,Orthodox,"Jun 24, 1997",6,2,0
1593,Dale Hartt,70,155,69,Orthodox,"Apr 04, 1979",6,3,0
1594,Luke Hartwig,0,0,0,N/A,"Jan 01, 1900",0,1,0
1595,Clay Harvison,73,170,74,Orthodox,"Sep 25, 1980",13,6,0
1596,Hidehiko Hasegawa,69,170,0,N/A,"Jul 13, 1978",19,20,6
1597,Chris Haseman,71,205,0,Orthodox,"Jun 02, 1969",20,17,0
1598,Takayo Hashi,64,135,0,Orthodox,"Oct 02, 1977",15,6,1
1599,Tomohiko Hashimoto,72,250,0,Orthodox,"Aug 16, 1977",1,4,0
1600,Justin Haskins,70,170,0,Orthodox,"Aug 30, 1979",7,6,0
1601,Hayder Hassan,70,170,0,N/A,"Oct 20, 1982",6,3,0
1602,Ahmad Hassanzada,73,155,75,Orthodox,"Nov 20, 1996",11,3,0
1603,Daiki Hata,66,139,0,Orthodox,"Aug 24, 1982",17,11,7
1604,John Hathaway,73,170,75,Orthodox,"Jul 23, 1987",17,2,0
1605,Phil Hawes,72,185,77,Orthodox,"Jan 08, 1989",12,6,0
1606,Justin Hawes,71,205,0,N/A,"Jan 13, 1979",6,9,0
1607,Chris Hawk,73,205,0,N/A,"Dec 20, 1985",5,10,0
1608,Del Hawkins,65,135,0,Orthodox,"Jan 01, 1900",22,17,0
1609,Tommy Hayden,69,145,0,Southpaw,"Mar 11, 1986",11,3,0
1610,Mike Hayes,76,230,0,Orthodox,"Oct 16, 1980",20,12,2
